serial,juso,x,y
2011380011477,경상남도 창원시 신촌동 33-8,128.62824737086382,35.19840579718575
2011380011496,경상남도 창원시 신촌동 65,128.60561264618897,35.20489777836931
2011380011505,경상남도 마산시 봉암동 666-119,128.60439495794031,35.21198679931147
2011380011499,경상남도 창원시 신촌동 ,128.63968398642692,35.2132839240665
2011380011546,경상남도 창원시 신촌동 66-14,128.60701945323868,35.20986833543739
2011380011572,경상남도 창원시 귀곡동,128.61459676047718,35.17860285168334
2011380011645,경상남도 창원시 귀산동 586,128.6095049208221,35.15706616399134
2011380011809,경상남도 창원시 북면 ,128.60704098592575,35.3477803868108
2011380011817,경상남도 창원시 북면 1083-1,128.59231395236677,35.30109393549687
2011380011825,경상남도 창원시 북면 1234,128.57408341215486,35.34878014078457
2011380012026,경상남도 창원시 북면 345-2,128.62172544599775,35.345468169524594
2011380012134,경상남도 창원시 북면 429,128.5848453638924,35.2922014513284
2011380012167,경상남도 창원시 북면 1459-12,128.61020384372318,35.352402960883175
2011380012228,경상남도 창원시 북면 367,128.5959953818746,35.29576423862247
2011380012304,경상남도 창원시 북면 824-2,128.6226136213046,35.34148010124153
2011380012400,경상남도 창원시 북면 406-4,128.6252467703641,35.347302591656174
2011380012417,경상남도 창원시 대산면 405,128.6944396437286,35.33875326864472
2011380012512,경상남도 창원시 대산면 ,128.70825687782923,35.3353649020942
2011380012568,경상남도 창원시 대산면 365-6,128.70445177716854,35.33390460815663
2011380012699,경상남도 창원시 동읍 266-3,128.7063783886708,35.270032484671944
2011380012710,경상남도 창원시 동읍 ,128.68239185897085,35.284701367942624
2011380012867,경상남도 마산시 오동동 15-27,128.58219357179033,35.20737630777852
2011380012906,경상남도 마산시 교방동 9-2,128.5690996358086,35.21259727838119
2011380012943,경상남도 마산시 남성동 246-1,128.57649555481098,35.20163225828867
2011380012952,경상남도 마산시 월영동 605-38,128.55666746128242,35.176859531500476
2011380012958,경상남도 마산시 중앙동2가,128.56673148114564,35.19496366604476
2011380012967,경상남도 마산시 덕동동 11,128.5915619782861,35.136185321952354
2011380012981,경상남도 마산시 자산동 189-10,128.56402826085449,35.20468875034512
2011380012991,경상남도 마산시 중앙동3가 ,128.5680552682914,35.198490203732355
2011380013043,경상남도 마산시 중앙동2가 ,128.56673148114564,35.19496366604476
2011380013150,경상남도 마산시 장군동3가 20-3,128.56457165080658,35.19523673355563
2011380013215,경상남도 마산시 양덕동 84-1,128.58270278389085,35.22681830207707
2011380013309,경상남도 마산시 신포동1가 2-10,128.57137337670116,35.19860940510296
2011380013400,경상남도 마산시 중앙동3가 4-367,128.56960092511542,35.19642255809865
2011380013570,경상남도 마산시 오동동 18-61,128.5807997335026,35.20526038901032
2011380013590,경상남도 마산시 서성동 65-35,128.57269905235344,35.20426999450568
2011380013855,경상남도 마산시 회원동 225-3,128.57085562772147,35.2239408983025
2011380013917,경상남도 마산시 신흥동 1-32,128.56573217387677,35.195524547680094
2011380013981,경상남도 마산시 추산동 69-7,128.57129507971842,35.20571578731674
2011380014076,경상남도 마산시 해운동 5-107,128.55991029240508,35.179060097513556
2011380014095,경상남도 마산시 자산동 71-1,128.5665880461191,35.20510266610456
2011380014325,경상남도 마산시 교방동,128.56625164863712,35.214342910066875
2011380014371,경상남도 마산시 신포동2가 117-34,128.57532126115478,35.2008652697684
2011380014418,경상남도 마산시 합포구 진북면 ,128.46744823123686,35.11546566104788
2011380014541,경상남도 마산시 진전면 442,128.36905561181814,35.15505467173832
2011380014600,경상남도 마산시 진북면 319-5,128.44951005973135,35.12053035112683
2011380014606,경상남도 마산시 구산면 5,128.58234439381846,35.072093753505456
2011380014743,경상남도 마산시 진전면 ,128.41898563196148,35.10286615487361
2011380014750,경상남도 마산시 진동면 459-2,128.51978515167437,35.10411009151794
2011380014762,경상남도 마산시 진동면 ,128.48834865570112,35.1151603216038
2011380014884,경상남도 마산시 진북면 221-7,128.46369637136343,35.11714772991096
2011380015121,경상남도 마산시 진동면 524,128.47052133681927,35.10189860779881
2011380015166,경상남도 마산시 진북면 243-37,128.46730702435568,35.11542050492064
2011380015202,경상남도 마산시 진동면 393-2,128.4908665908952,35.111765861976465
2011380015346,경상남도 마산시 합포구 교방동 ,128.56625164863712,35.214342910066875
2011380015393,경상남도 마산시 합포구 상남동 ,128.5739815188047,35.21337024432198
2011380015421,경상남도 마산시 합포구 신월동 ,128.55730122568332,35.192587088547064
2011380015432,경상남도 마산시 합포구 창포동1가 ,128.56225801855783,35.18472568688103
2011380015466,경상남도 마산시 합포구 상남동 110-15,128.5740074681657,35.21084644345182
2011380015514,경상남도 마산시 추산동 22-9,128.57206497979044,35.20805982512052
2011380015536,경상남도 마산시 상남동 80-18,128.57252497815836,35.21255282752968
2011380015560,경상남도 마산시 회원동 357-20,128.56967645541715,35.22065406798571
2011380015600,경상남도 마산시 교방동 361-4,128.56383081607996,35.21500507719813
2011380015646,경상남도 마산시 교방동 196-13,128.56660018780923,35.21099300434612
2011380015648,경상남도 마산시 신포동1가 87,128.5768372981025,35.19795436051872
2011380015669,경상남도 마산시 회원동 ,128.5741897897614,35.21824142239963
2011380015713,경상남도 마산시 월영동 110,128.55300067526912,35.186982520264934
2011380015742,경상남도 마산시 봉암동 660-151,128.59763723900116,35.21524491720905
2011380015760,경상남도 마산시 합포구 월영동 ,128.55161653470384,35.18116020352925
2011380015866,경상남도 마산시 부림동 9-3,128.57333577238086,35.2067671624966
2011380015879,경상남도 마산시 회원동 640-16,128.56019416970358,35.21939237043826
2011380015893,경상남도 마산시 교방동 371-9,128.56458721185126,35.215507205517234
2011380015897,경상남도 마산시 교방동 289-5,128.56628240045265,35.21480034091092
2011380015968,경상남도 마산시 월영동 710-1,128.55841472730626,35.171097933884944
2011380016091,경상남도 마산시 회원동 55-30,128.57294303605826,35.21782864263305
2011380016213,경상남도 마산시 대성동2가 4-44,128.56262792309172,35.19395323423121
2011380016316,경상남도 마산시 구산면 ,128.5808423362039,35.119681423211
2011380016397,경상남도 마산시 교방동 385-8,128.56436718242276,35.211137241796116
2011380016598,경상남도 마산시 회원동 155-1,128.57372501865242,35.22260944770819
2011380016642,경상남도 마산시 상남동 100-8,128.57264959666963,35.21149856352744
2011380016712,경상남도 마산시 신포동1가 69-2,128.5718590788235,35.198516581021536
2011380016743,경상남도 마산시 교방동 358-32,128.56368640605208,35.21572072334262
2011380016828,경상남도 마산시 회원동 649-2,128.55996501593228,35.217059314845436
2011380016917,경상남도 마산시 창동 187,128.57476738092478,35.205843704854686
2011380016920,경상남도 마산시 우산동 177-2,128.55402395915118,35.15792405733289
2011380101993,경상남도 함안군 대산면 ,128.43153177862186,35.35021041095882
2011380102006,경상남도 함안군 대산면 ,128.43153177862186,35.35021041095882
2011380102041,경상남도 함안군 칠서면 68,128.48795012497794,35.36894138440058
2011380102067,경상남도 함안군 대산면 ,128.43153177862186,35.35021041095882
2011380102159,경상남도 함안군 대산면 228,128.4304164375636,35.35233611851864
2011380102281,경상남도 의령군 지정면 ,128.385983449362,35.382486695256006
2011380102344,경상남도 의령군 지정면 ,128.385983449362,35.382486695256006
2011380102348,경상남도 함안군 대산면,128.43153177862186,35.35021041095882
2011380102369,경상남도 함안군 대산면 765,128.42180318279154,35.3574919084695
2011380102382,경상남도 함안군 대산면 1050-1,128.45534109952288,35.35832552366856
2011380102417,경상남도 함안군 대산면 1040,128.43166513997818,35.34904082727274
2011380102487,경상남도 함안군 대산면 333-10,128.427872751242,35.35456522047112
2011380017052,경상남도 마산시 회원구 양덕동 ,128.58621429781235,35.23229868809842
2011380017178,경상남도 마산시 석전동 ,128.5681971145495,35.22938639414641
2011380017214,경상남도 마산시 양덕동 48-41,128.58855577674206,35.23228239413122
2011380017221,경상남도 마산시 산호동 49-10,128.57963575866617,35.21772706247446
2011380017259,경상남도 마산시 두척동 723,128.548211364139,35.24742693003632
2011380017509,경상남도 마산시 산호동 18-1,128.58408992753002,35.2168144794274
2011380017523,경상남도 마산시 양덕동 15-27,128.58385471235832,35.231835717896224
2011380017596,경상남도 마산시 양덕동 59-1,128.58470126215624,35.229052443081486
2011380017694,경상남도 마산시 양덕동 ,128.58621429781235,35.23229868809842
2011380017702,경상남도 마산시 양덕동 12-20,128.58232144018132,35.233423920815504
2011380017718,경상남도 마산시 회원동 362-17,128.5704553327634,35.220950384583645
2011380017745,경상남도 마산시 양덕동 90-7,128.58504843304286,35.2369607174277
2011380017764,경상남도 마산시 회원동 395-21,128.5681314322238,35.21912396829215
2011380017879,경상남도 마산시 양덕동 62-47,128.58220748469617,35.23027109521467
2011380017897,경상남도 마산시 회성동 404-15,128.55534554686182,35.23303462345173
2011380017978,경상남도 마산시 상남동 43-25,128.5732533552024,35.21524346831196
2011380017992,경상남도 마산시 석전동 164-68,128.57186295488486,35.232889700684744
2011380018058,경상남도 마산시 합성동 263-27,128.58649564165333,35.237269800623565
2011380018066,경상남도 마산시 석전동 259-23,128.57619867800696,35.22875972849113
2011380018147,경상남도 마산시 회원동 415-1,128.5719992589139,35.2185474731473
2011380018148,경상남도 마산시 양덕동 75-1,128.57882375394308,35.230913706247264
2011380018156,경상남도 마산시 석전동 19-155,128.5718965215578,35.229619585522975
2011380018201,경상남도 마산시 양덕동 12-38,128.58271647213618,35.23317722454103
2011380018384,경상남도 마산시 회원동 670-9,128.56427436857763,35.21820414720173
2011380018393,경상남도 마산시 석전동 160-248,128.57123243794226,35.22958495003041
2011380018414,경상남도 마산시 석전동 225-11,128.57928276498947,35.23532736499929
2011380018544,경상남도 마산시 석전동 166-4,128.56686430468426,35.23341595714543
2011380018778,경상남도 마산시 양덕동 90-17,128.5847883245129,35.23669014970296
2011380018897,경상남도 마산시 회원동 505-13,128.56676288591214,35.218316158186134
2011380018915,경상남도 마산시 합성동 87-31,128.58161789134425,35.23882609343246
2011380018924,경상남도 마산시 두척동 303-10,128.54682923210683,35.23689653298278
2011380018952,경상남도 마산시 상남동 1-74,128.57053552323984,35.214168439146825
2011380019115,경상남도 마산시 회원동 68-43,128.57563314632222,35.21814333291763
2011380019146,경상남도 마산시 양덕동 75-1,128.57882375394308,35.230913706247264
2011380019158,경상남도 마산시 석전동 278-12,128.56634160534327,35.229767313135206
2011380019170,경상남도 마산시 회원동 658-22,128.56220330010902,35.218786058247765
2011380019174,경상남도 마산시 상남동 43-30,128.5736490168602,35.21525995466813
2011380019205,경상남도 마산시 석전동 275-21,128.56773577510882,35.23007010039478
2011380019211,경상남도 마산시 석전동,128.5681971145495,35.22938639414641
2011380019239,경상남도 마산시 양덕동 154-1,128.58767583272962,35.222975194711125
2011380019240,경상남도 마산시 회원동 68-18,128.5757447641511,35.21710005111541
2011380019252,경상남도 마산시 양덕동 20-5,128.58622299911084,35.23274558528617
2011380019370,경상남도 마산시 석전동 164-8,128.56922354335566,35.233407016974134
2011380019380,경상남도 마산시 양덕동 97-6,128.58263657396535,35.23494468548499
2011380019435,경상남도 마산시 양덕동,128.58621429781235,35.23229868809842
2011380019440,경상남도 마산시 두척동 284,128.54892284671948,35.236083874099535
2011380019602,경상남도 마산시 산호동 220-6,128.586126046304,35.21489882679575
2011380019619,경상남도 마산시 회원동 28-10,128.57234143378975,35.221938886045095
2011380019624,경상남도 마산시 석전동 233-29,128.57875358173766,35.232053780949904
2011380019655,경상남도 마산시 회원동 387-8,128.56860403996478,35.21948554888119
2011380019669,경상남도 마산시 석전동 274-32,128.56873673864553,35.23025900605169
2011380019674,경상남도 마산시 회원동 666-6,128.56524946854057,35.219799348452874
2011380019708,경상남도 마산시 양덕동 161-1,128.58949437049324,35.22454110038348
2011380019816,경상남도 마산시 봉암동 666-14,128.6048430117988,35.213996015103085
2011380019834,경상남도 마산시 산호동 45-19,128.58087562159625,35.216423910962426
2011380019900,경상남도 마산시 산호동 336-8,128.58439342209965,35.20756743670158
2011380019915,경상남도 마산시 양덕동 976-27,128.58886566850057,35.21054417916728
2011380019945,경상남도 마산시 오동동 ,128.57853129514112,35.20878318452886
2011380019981,경상남도 마산시 봉암동,128.60246752355175,35.217617996612375
2011380019987,경상남도 마산시 산호동 10-29,128.58559023813268,35.21964634048815
2011380020010,경상남도 마산시 산호동 ,128.5859772128003,35.21605435746628
2011380020005,경상남도 마산시 회원동 667-53,128.56557846576396,35.21908852340923
2011380020065,경상남도 마산시 상남동 190-106,128.578327604302,35.21164816788709
2011380020094,경상남도 마산시 상남동 293-1,128.57850609863596,35.21065808525132
2011380020117,경상남도 마산시 자산동 305-5,128.56623925617922,35.20157792624172
2011380020252,경상남도 마산시 봉암동 458-13,128.59856737299052,35.22078783383487
2011380020296,경상남도 마산시 회원동 64-9,128.576711705444,35.21848978192935
2011380020422,경상남도 마산시 산호동 23-27,128.58440975044758,35.21970866370886
2011380020497,경상남도 마산시 산호동 11-21,128.5847720779626,35.218687327693445
2011380020552,경상남도 마산시 봉암동 353-2,128.6056543809083,35.217500058716226
2011380020612,경상남도 마산시 신포동1가,128.57133295597697,35.19765101116237
2011380020678,경상남도 마산시 양덕동 410-34,128.5920112885249,35.22114822253734
2011380020776,경상남도 마산시 상남동 196-9,128.57832139492126,35.211327408693805
2011380020784,경상남도 마산시 산호동 49-2,128.57936272651816,35.21837230501956
2011380020836,경상남도 마산시 봉암동 ,128.60246752355175,35.217617996612375
2011380020841,경상남도 마산시 회원구 구암동 ,128.5935211457224,35.24938013890315
2011380020892,경상남도 창원시 소답동 ,128.62943284567788,35.26517069486355
2011380020958,경상남도 마산시 합성동 633-8,128.58096877011945,35.24386705497393
2011380021085,경상남도 마산시 구암동 28-5,128.59247755280083,35.24545370445974
2011380021136,경상남도 마산시 양덕동,128.58621429781235,35.23229868809842
2011380021258,경상남도 마산시 회성동 443-3,128.55658733332012,35.233869424365196
2011380021379,경상남도 마산시 합성동 70-5,128.58306600703375,35.245058098775594
2011380021544,경상남도 마산시 석전동 221-6,128.57937185264626,35.2381092090878
2011380021562,경상남도 마산시 합성동 160-13,128.5847050981099,35.240768411889015
2011380021662,경상남도 마산시 구암동,128.5935211457224,35.24938013890315
2011380021709,경상남도 마산시 석전동 164-78,128.57036659881578,35.232303497888765
2011380022059,경상남도 마산시 석전동 222-10,128.57950567314344,35.236852946566906
2011380022101,경상남도 마산시 구암동 278-4,128.59418685540814,35.25240670726165
2011380022382,경상남도 마산시 구암동 273-22,128.59465050758243,35.25543593338989
2011380022515,경상남도 마산시 내서읍 695,128.51594776116517,35.20589520926253
2011380022549,경상남도 마산시 내서읍 342-7,128.52015574851833,35.252534002437855
2011380022620,경상남도 마산시 내서읍 42,128.52884587858702,35.189860270266095
2011380022670,경상남도 마산시 내서읍 ,128.50766925749386,35.246785312415824
2011380022752,경상남도 마산시 내서읍 378,128.52396429262518,35.19982110170121
2011380022850,경상남도 마산시 내서읍 ,128.50766925749386,35.246785312415824
2011380022860,경상남도 마산시 내서읍 9,128.5293833458995,35.19627756416005
2011380022954,경상남도 마산시 내서읍 470-11,128.52070102699332,35.24831656014025
2011380022981,경상남도 함안군 칠원면 516-4,128.54757552216242,35.2918658418393
2011380023029,경상남도 마산시 내서읍 885,128.49462707128444,35.22310738599663
2011380023066,경상남도 마산시 내서읍 1054,128.520097775909,35.207980923423555
2011380023237,경상남도 마산시 내서읍 28-2,128.50448615999565,35.235761276411345
2011380023508,경상남도 마산시 내서읍 718,128.51635985591724,35.20727075690941
2011380023574,경상남도 마산시 내서읍 1415,128.5101982471779,35.20707740738799
2011380023598,경상남도 마산시 내서읍 193,128.49982094744567,35.243216594557445
2011380023648,경상남도 마산시 내서읍 217-0,128.52565575583085,35.19562522703014
2011380023659,경상남도 마산시 내서읍 790,128.51266976598987,35.20653103644646
2011380023749,경상남도 마산시 내서읍 1038,128.51789655086645,35.20818158370861
2011380023839,경상남도 마산시 내서읍 14,128.53319613932084,35.19631946505169
2011380023867,경상남도 마산시 내서읍 395-1,128.49741020689805,35.26266281293239
2011380023868,경상남도 마산시 내서읍 359,128.52434058438777,35.19810039221333
2011380023969,경상남도 마산시 내서읍 378,128.52396429262518,35.19982110170121
2011380023983,경상남도 마산시 내서읍 25-2,128.50416588905006,35.23293174714544
2011380024017,경상남도 마산시 내서읍 42,128.52884587858702,35.189860270266095
2011380024042,경상남도 마산시 내서읍 80,128.52012336467604,35.1874357830124
2011380024173,경상남도 마산시 대성동2가 9-10,128.56207976879148,35.1930770912952
2011380024336,경상남도 마산시 현동 1342-1,128.54708977085153,35.15011788187859
2011380024360,경상남도 마산시 해운동 66-9,128.56298365557075,35.181114957263276
2011380024395,경상남도 마산시 월영동 608-24,128.55999604794744,35.17757374328675
2011380024411,경상남도 마산시 덕동동 639-2,128.57523860726533,35.138320107218796
2011380024450,경상남도 마산시 월영동 614-645,128.56010522346244,35.17478569061643
2011380024465,경상남도 마산시 창포동2가 2,128.562066987028,35.18346280686936
2011380024484,경상남도 마산시 구산면 ,128.5808423362039,35.119681423211
2011380024556,경상남도 마산시 중앙동2가 1-500,128.56713501173093,35.19425187103669
2011380024562,경상남도 마산시 월포동 1-1,128.5662994101398,35.19235926368923
2011380024722,경상남도 마산시 해운동 50,128.5641850491091,35.178734583360594
2011380024762,경상남도 마산시 월영동 614-555,128.56192508270104,35.177653422155196
2011380024793,경상남도 마산시 신월동 41-4,128.5593285588993,35.19066838758059
2011380025003,경상남도 마산시 월영동 429-71,128.55606088317379,35.18143122734844
2011380025052,경상남도 마산시 월영동 614-243,128.5633858261846,35.17735338471156
2011380025140,경상남도 마산시 합포구 월포동,128.56626686136852,35.190892464574425
2011380025249,경상남도 마산시 중앙동1가 7-1,128.56276433233097,35.18961109509187
2011380025404,경상남도 마산시 중앙동2가 5-10,128.5640994483728,35.19213896102082
2011380025425,경상남도 마산시 예곡동 ,128.53947230157607,35.17399347554345
2011380025452,경상남도 마산시 월영동,128.55161653470384,35.18116020352925
2011380025566,경상남도 마산시 구산면 189-2,128.56430043223497,35.080612232461476
