serial,juso,x,y
2011370003314,경상북도 칠곡군 석적읍 257-21,128.4311011758161,36.02327845899806
2011370003398,경상북도 칠곡군 왜관읍 729,128.4026980588171,35.96189609657063
2011370003485,경상북도 칠곡군 왜관읍 210-18,128.39727955370105,35.99533082604227
2011370003494,경상북도 칠곡군 왜관읍 산1-2,128.45735420719777,36.0241265139625
2011370003586,경상북도 칠곡군 약목면,128.3633753909146,36.03256371193432
2011370003744,경상북도 칠곡군 왜관읍 776-90,128.39752643040165,35.9849358695755
2011370003774,경상북도 칠곡군 왜관읍 298-10,128.3980149898867,35.98547807725486
2011370003790,경상북도 칠곡군 석적읍 619-1,128.3988447940903,36.07709688892365
2011370003848,경상북도 칠곡군 북삼읍 ,128.3429758766372,36.0629392137998
2011370003894,경상북도 칠곡군 약목면 1099-2,128.36830800938992,36.029613027275914
2011370003900,경상북도 칠곡군 왜관읍 298-10,128.3980149898867,35.98547807725486
2011370003956,경상북도 칠곡군 동명면 1222-4,128.51412535759556,36.00793435513335
2011370004079,경상북도 칠곡군 지천면 568,128.44151281114355,35.93999945662408
2011370004095,경상북도 칠곡군 동명면 1121,128.5507140999927,35.999900909900134
2011370004099,경상북도 칠곡군 동명면 32,128.54893034668447,36.005089242362295
2011370004121,경상북도 칠곡군 동명면 199-2,128.57066016595851,35.980339149043914
2011370004174,경상북도 칠곡군 동명면 121,128.5455990951202,36.00851326460545
2011370004190,경상북도 칠곡군 동명면 1044,128.5503877497,35.98957455592101
2011370004202,경상북도 칠곡군 동명면 1033-2,128.5522193425017,35.99182892854208
2011370004316,경상북도 칠곡군 동명면 231-38,128.55399323182343,35.9829964901986
2011370004351,경상북도 칠곡군 동명면 712-1,128.53182467045676,36.02572859224155
2011370004360,경상북도 칠곡군 동명면 503,128.60759400090478,36.00269516828156
2011370004466,경상북도 경주시 동천동 913-5,129.22794641287513,35.84669886707643
2011370004504,경상북도 경주시 배반동 935-2,129.24251559618497,35.81999842592036
2011370004635,경상북도 경주시 동천동 910-18,129.2293531125815,35.84808559682176
2011370004651,경상북도 경주시 동천동 948-3,129.2339492128036,35.844651933048176
2011370004689,경상북도 경주시 동천동 733-105,129.22650399165659,35.851630882127814
2011370004763,경상북도 경주시 효현동 983-2,129.1575518425333,35.825958617367654
2011370004785,경상북도 경주시 동천동 890-10,129.23064653676553,35.85048357777217
2011370004791,경상북도 경주시 동천동 802-2,129.22336838249836,35.853646032704894
2011370004805,경상북도 경주시 구황동 462-20,129.23642094248052,35.83541172043081
2011370004819,경상북도 경주시 동천동 599-82,129.22575143373143,35.850523936311454
2011370004914,경상북도 경주시 동천동 920-6,129.22961104921922,35.8459147069848
2011370004941,경상북도 경주시 동천동 815-1,129.22536778939636,35.852953043422616
2011370004997,경상북도 경주시 성동동 193-4,129.21403176876453,35.8509495972538
2011370005085,경상북도 경주시 천군동 ,129.2843492351869,35.82407587662127
2011370005150,경상북도 경주시 동천동 702-12,129.2216169380076,35.85386586100069
2011370005435,경상북도 경주시 서부동 19-0,129.20870869648013,35.84865082994469
2011370005454,경상북도 경주시 동천동 ,129.22263466271488,35.85416419685475
2011370005615,경상북도 경주시 동천동 817-2,129.22623997423622,35.852796316767815
2011370005732,경상북도 경주시 동천동 902-12,129.23249568188677,35.84759472507664
2011370005953,경상북도 경주시 구황동 875-22,129.23073195518054,35.842156376493826
2011370006027,경상북도 경주시 성건동 690-1,129.2033727720669,35.85387398270472
2011370006082,경상북도 경주시 성건동 677,129.20698069449946,35.85067210174655
2011370006237,경상북도 경주시 동방동 136-2,129.26118560398876,35.80408214195034
2011370006395,경상북도 경주시 황성동 294-2,129.21624534287406,35.86367112875363
2011370006431,경상북도 경주시 서부동 7-3,129.20745353936377,35.84904513583328
2011370006577,경상북도 경주시 탑동 42,129.2111002036081,35.8225377720734
2011370006639,경상북도 경주시 성동동 228-2,129.21489614074855,35.85051197164156
2011370006645,경상북도 경주시 성건동 314,129.20306624445993,35.84679738935168
2011370006736,경상북도 경주시 성건동 720-1,129.20437663776377,35.851116384876256
2011370006763,경상북도 경주시 동부동 ,129.21227598852477,35.845914480908725
2011370006766,경상북도 경주시 동부동 77-3,129.21212028699046,35.84700220579613
2011370006801,경상북도 경주시 황남동 ,129.21133942980114,35.835303000457095
2011370006876,경상북도 경주시 서부동 255-4,129.20995349101182,35.844375001781636
2011370006884,경상북도 경주시 내남면 606,129.18405453308264,35.74796719626427
2011370006959,경상북도 경주시 배동 174,129.21077290490297,35.808664046676405
2011370007070,경상북도 경주시 성건동,129.20735989460573,35.850776862570946
2011370007086,경상북도 경주시 구황동 ,129.23853204636632,35.837138436597904
2011370007128,경상북도 경주시 황오동 128-4,129.21653260011345,35.843460852611585
2011370007136,경상북도 경주시 동천동,129.22263466271488,35.85416419685475
2011370007380,경상북도 경주시 내남면 389,129.23399491498043,35.746610027921186
2011370007427,경상북도 경주시 성건동 488-12,129.20480856433585,35.848329633302214
2011370007605,경상북도 경주시 동부동 203,129.21051929268762,35.84514309272193
2011370007717,경상북도 경주시 석장동 731-1,129.1922785517771,35.86176113292637
2011370007818,경상북도 경주시 노서동 122-2,129.2068138591394,35.84050056424283
2011370008018,경상북도 경주시 용강동 1348,129.22267316188368,35.86220076653156
2011370008047,경상북도 경주시 성건동,129.20735989460573,35.850776862570946
2011370008151,경상북도 경주시 성동동 303,129.2162967464148,35.84675581566295
2011370008251,경상북도 경주시 황성동 533-2,129.2132183908724,35.867071621239404
2011370008335,경상북도 경주시 성건동 620-422,129.20659833874979,35.855404203794826
2011370008344,경상북도 경주시 북부동 140-2,129.21075379770824,35.848487057446356
2011370008386,경상북도 경주시 외동읍 678,129.3346632431791,35.73340222578173
2011370008401,경상북도 경주시 구정동 432-4,129.3010541011127,35.77711602769553
2011370008447,경상북도 경주시 시동 941,129.2678875402512,35.76747449403061
2011370008472,경상북도 경주시 동천동 599-82,129.22575143373143,35.850523936311454
2011370008568,경상북도 경주시 시래동 348-5,129.30241465878353,35.774758094478806
2011370008631,경상북도 경주시 양북면 산554,129.4183649637881,35.83711225606078
2011370008663,경상북도 경주시 하동 187-3,129.3124114689322,35.80258828055012
2011370008693,경상북도 경주시 외동읍 1375-3,129.32955127234854,35.6761015887573
2011370008716,경상북도 경주시 동방동 710-2,129.25451939443406,35.81242128589632
2011370008760,경상북도 경주시 외동읍 635-1,129.29889906008725,35.72621611857981
2011370008761,경상북도 경주시 시래동 347-4,129.3014330516097,35.7747660802506
2011370008768,경상북도 경주시 진현동,129.34241433638346,35.786999689206716
2011370008778,경상북도 경주시 외동읍 191-1,129.32341803463942,35.73143229544834
2011370008862,경상북도 경주시 진현동,129.34241433638346,35.786999689206716
2011370009021,경상북도 경주시 시래동 1038-2,129.31064785584357,35.773472015015635
2011370009046,경상북도 경주시 조양동 ,129.2814453438709,35.7827590876168
2011370009100,경상북도 경주시 조양동 338-4,129.2807972588965,35.77788054737414
2011370009168,경상북도 경주시 시동 941,129.2678875402512,35.76747449403061
2011370009289,경상북도 경주시 성동동 230-2,129.2141125135463,35.85003264880214
2011370009323,경상북도 경주시 북군동 11-1,129.2684939120419,35.8601617704422
2011370009345,경상북도 경주시 천북면 858,129.27172371126974,35.89279364069482
2011370009508,경상북도 경주시 하동 187-3,129.3124114689322,35.80258828055012
2011370009637,경상북도 경주시 천군동 205-42,129.28710610960533,35.835477337024905
2011370009689,경상북도 경주시 천군동 1088-1,129.28645803540502,35.80903895985086
2011370009848,경상북도 경주시 동천동 946,129.2331284881401,35.84458790357129
2011370009863,경상북도 경주시 암곡동 426,129.3174347615325,35.87353188146272
2011370010018,경상북도 경주시 용강동 1192,129.22193920705152,35.869847957759134
2011370010034,경상북도 경주시 용강동 1174-2,129.22115003396456,35.8629930306438
2011370010088,경상북도 경주시 천북면 538-8,129.2669482483067,35.89587532977165
2011370010208,경상북도 경주시 황성동 ,129.21924737397228,35.87224404575062
2011370010229,경상북도 경주시 강동면,129.27326394116542,35.9877284222129
2011370010315,경상북도 경주시 황성동 472-11,129.2147311767131,35.86558404265716
2011370010400,경상북도 경주시 황성동 503-9,129.214995581037,35.86585668648644
2011370010525,경상북도 경주시 용강동 1278,129.232353195363,35.88086369504917
2011370010614,경상북도 경주시 천군동 산341-9,129.2721078216676,35.8431396330888
2011370010772,경상북도 경주시 황성동 45-0,129.221205340199,35.87464785499376
2011370010903,경상북도 경주시 용강동 1283,129.23116951162962,35.879083625847635
2011370010912,경상북도 경주시 동천동 987-40,129.22466502842076,35.8583795147423
2011370010953,경상북도 경주시 황성동 1061-6,129.2117509754053,35.87226342686718
2011370010990,경상북도 경주시 황성동 413,129.21507964246237,35.856469885692185
2011370011016,경상북도 경주시 천북면 1146-53,129.24705065861494,35.919510431104946
2011370011130,경상북도 경주시 건천읍 610-2,129.1081703630769,35.85022332726293
2011370011340,경상북도 경주시 현곡면 343-6,129.2054802273109,35.87384566702739
2011370011445,경상북도 경주시 성건동 677,129.20698069449946,35.85067210174655
2011370011483,경상북도 경주시 용강동 870,129.22693942173652,35.871305112845334
2011370011521,경상북도 경주시 황성동 241-4,129.21752495023887,35.86875460379849
2011370011600,경상북도 경주시 황성동 277-6,129.2181286586057,35.86626739460467
2011370011643,경상북도 경주시 안강읍 441-11,129.23028021645297,35.989497877414806
2011370011703,경상북도 경주시 안강읍 1406-2,129.19030152871028,35.99834044145481
2011370011712,경상북도 포항시 북구 기계면 산36-1,129.20670698038847,36.103689516052015
2011370011758,경상북도 경주시 안강읍 2389-6,129.19649118501943,36.00338469364467
2011370011765,경상북도 경주시 안강읍 327-9,129.2261039806523,36.00405670870074
2011370011782,경상북도 경주시 안강읍 338,129.22431319943865,35.97867748519983
2011370011790,경상북도 경주시 강동면 877,129.28716246241353,35.97868466981079
2011370011805,경상북도 경주시 강동면 1296,129.27856802532682,35.975251422320355
2011370011866,경상북도 경주시 안강읍 383-10,129.22686674798626,35.988912580048456
2011370011958,경상북도 경주시 안강읍 94-1,129.23448612359402,35.98060037230252
2011370011996,경상북도 경주시 안강읍 1257,129.23478095221273,35.954259739450826
2011370012010,경상북도 경주시 강동면 ,129.27326394116542,35.9877284222129
2011370012127,경상북도 경주시 안강읍 1198-15,129.22279283250074,35.99165519599802
2011370012225,경상북도 경주시 안강읍 616-3,129.1873779845681,35.997672987558275
2011370012226,경상북도 경주시 안강읍 ,129.22701906271735,35.990228849025634
2011370012253,경상북도 경주시 안강읍 2379-1,129.19508503949643,36.0041817252836
2011370012290,경상북도 경주시 안강읍 1216-9,129.22033280339969,35.99233509356978
2011370012307,경상북도 경주시 안강읍 산107-3,129.22734044394255,35.90490631309593
2011370012310,경상북도 경주시 강동면 4-1,129.2731309780994,36.035448502030846
2011370012330,경상북도 경주시 안강읍 1346-41,129.18515746953702,36.00094276550782
2011370012654,경상북도 경주시 강동면 628,129.26465467225913,36.03401598409191
2011370012658,경상북도 경주시 안강읍 1586,129.23534910643525,36.027660758471264
2011370012704,경상북도 경주시 강동면 36-18,129.27411353108843,35.98720053689348
2011370012789,경상북도 경주시 외동읍 724-1,129.33371749563653,35.73431801272418
2011370012913,경상북도 경주시 외동읍 724-1,129.33371749563653,35.73431801272418
2011370012953,경상북도 경주시 외동읍 537,129.32829367527438,35.7314353122003
2011370012962,경상북도 경주시 외동읍 84-10,129.31780305676622,35.747701639717164
2011370012990,경상북도 경주시 외동읍 245-2,129.32691441485002,35.70636270660753
2011370013192,경상북도 경주시 양남면 1221,129.45111864394468,35.685302703256056
2011370013283,경상북도 경주시 외동읍 298-7,129.31771155921163,35.74287024596158
2011370013302,경상북도 경주시 외동읍 697,129.31958067660204,35.70184415786833
2011370013342,경상북도 경주시 외동읍 785-1,129.2756901694752,35.66281624359618
2011370013354,경상북도 경주시 내남면 1224-3,129.20127916967826,35.721929631504466
2011370013357,경상북도 경주시 외동읍 341,129.32169635668737,35.76726545813575
2011370013425,경상북도 경주시 외동읍 702,129.31912694032977,35.70295938413794
2011370013428,경상북도 경주시 외동읍 428-4,129.29377739507228,35.709763524907
2011370013439,경상북도 경주시 외동읍 ,129.32756227796622,35.71739329789859
2011370013470,경상북도 경주시 외동읍 1356-14,129.32395179726387,35.715271785019155
2011370013508,경상북도 경주시 외동읍 ,129.32756227796622,35.71739329789859
2011370013519,경상북도 경주시 외동읍 1261-6,129.32104970288236,35.71120826795565
2011370013589,경상북도 경주시 감포읍 609,129.495936237277,35.80564851235675
2011370013604,경상북도 경주시 감포읍 21,129.4628808064957,35.8095922631628
2011370013647,경상북도 경주시 감포읍 442,129.49113172976234,35.77349984436501
2011370013675,경상북도 포항시 남구 장기면 345-4,129.52520630071277,35.8604940991606
2011370013681,경상북도 경주시 감포읍 ,129.50164023673207,35.8073787137979
2011370013684,경상북도 경주시 감포읍 32,129.50052517584157,35.80906695527678
2011370013694,경상북도 경주시 감포읍 ,129.50164023673207,35.8073787137979
2011370013730,경상북도 경주시 감포읍 615-7,129.49582577661434,35.805229143150626
2011370013733,경상북도 경주시 감포읍 18,129.49336577637504,35.77791164512009
2011370013762,경상북도 경주시 감포읍 52-3,129.50179626175262,35.80826203868114
2011370013826,경상북도 경주시 감포읍 543,129.50142087363773,35.80179714305106
2011370013839,경상북도 경주시 감포읍 80-40,129.50079640392144,35.80657097423768
2011370013844,경상북도 포항시 남구 장기면 887-22,129.5236129784527,35.89748203491081
2011370013870,경상북도 경주시 감포읍 395-5,129.49554959842243,35.77278831313351
2011370013915,경상북도 경주시 감포읍 ,129.50164023673207,35.8073787137979
2011370013931,경상북도 경주시 감포읍 ,129.50164023673207,35.8073787137979
2011370013971,경상북도 경주시 감포읍 392-1,129.50180453934854,35.80471917482074
2011370013977,경상북도 포항시 남구 장기면 82-3,129.5287213797462,35.868150503036524
2011370014041,경상북도 경주시 감포읍 476-2,129.5028142772826,35.80348361106765
2011370014077,경상북도 경주시 감포읍 560-12,129.50036823275497,35.80152352806482
2011370014180,경상북도 경주시 건천읍 1769-51,129.12192382921907,35.84734643397667
2011370014186,경상북도 경주시 건천읍 362,129.10826432130364,35.84858895145912
2011370014228,경상북도 경주시 건천읍 134-7,129.10927334184834,35.841056365361275
2011370014231,경상북도 경주시 효현동 ,129.16610935089696,35.82589473593437
2011370014248,경상북도 경주시 건천읍 278-12,129.10499706439487,35.84690900454374
2011370014272,경상북도 경주시 서면 795-1,129.0684922577616,35.92383824062042
2011370014342,경상북도 경주시 서면 300-3,129.0405574016316,35.88397384497664
2011370014407,경상북도 경주시 건천읍 219-1,129.10385134113565,35.84928626197486
2011370014487,경상북도 경주시 서면 576-15,129.07078436703452,35.89090993184035
2011370014580,경상북도 경주시 성건동 350-2,129.2051042538644,35.84398116551181
2011370014717,경상북도 경주시 서면 411,129.05995738190933,35.87341003782183
2011370014722,경상북도 경주시 산내면 289,129.06444512599293,35.785510710382695
2011370014741,경상북도 경주시 산내면 180,129.06717542108407,35.78571969279181
2011370014775,경상북도 경주시 산내면,129.0472701913417,35.75762935550766
2011370014793,경상북도 경주시 건천읍 560-2,129.1130377380658,35.84145875822491
2011370014796,경상북도 경주시 서면 173,129.0649948577397,35.87691336812788
2011370014869,경상북도 경주시 건천읍 ,129.1022367899233,35.85000654902081
2011370014897,경상북도 경주시 산내면,129.0472701913417,35.75762935550766
2011370014906,경상북도 경주시 건천읍 186-1,129.11964397527288,35.83587111434459
2011370014975,경상북도 경주시 건천읍 18-2,129.10705475774958,35.85156206003222
2011370015059,경상북도 경주시 산내면 산126,129.06108949635518,35.7907188688233
2011370015098,경상북도 경주시 산내면 715,129.05445474932299,35.817720653069586
2011370015123,경상북도 경주시 서면 256,129.08856629508824,35.93312826574971
2011370015140,경상북도 포항시 남구 장기면 324,129.5253443422478,35.861356134761195
2011370015153,경상북도 경주시 양북면 365,129.46263363144888,35.74797963457743
2011370015158,경상북도 경주시 양북면 100-6,129.4091179015399,35.82068712603146
2011370015167,경상북도 경주시 양북면 ,129.4430956363358,35.79114362681149
2011370015484,경상북도 경주시 양북면 ,129.4430956363358,35.79114362681149
2011370015492,경상북도 경주시 양북면 1812-1,129.4124095657641,35.83513447838783
2011370015498,경상북도 경주시 양북면 667,129.46035888860888,35.744458221970795
2011370015518,경상북도 경주시 감포읍 1-1,129.50423797112737,35.80923108881594
2011370015534,경상북도 경주시 양남면 560-3,129.46145299804334,35.67586895020335
2011370015669,경상북도 경주시 양남면 486-2,129.45074850639696,35.66020790602073
2011370015781,경상북도 경주시 양남면 343-1,129.41746144364308,35.6750740655656
2011370015806,경상북도 경주시 양남면 100,129.4305305996426,35.69615055849168
2011370015840,경상북도 경주시 양남면 220-7,129.47326400702497,35.69274236924688
2011370016086,경상북도 김천시 봉산면 76,128.04550986530202,36.13341180847409
2011370016101,경상북도 김천시 농소면 393,128.18080947230598,36.063092983072394
2011370016173,경상북도 김천시 남산동 186-28,128.1188906226307,36.11672608870375
2011370016189,경상북도 김천시 조마면 276-1,128.09905353507648,36.03436246255637
2011370016209,경상북도 김천시 성내동 38-17,128.11847087737127,36.1228398929415
2011370016289,경상북도 김천시 모암동 127-4,128.1248475002289,36.12290273815944
2011370016356,경상북도 김천시 평화동 399-6,128.1144128508299,36.11958666939271
2011370016486,경상북도 김천시 황금동 88-20,128.12348504023737,36.11708680700377
2011370016527,경상북도 성주군 벽진면 ,128.21642030518896,35.94849378487126
2011370016610,경상북도 김천시 모암동 175-16,128.12324734707897,36.12722170253185
2011370016628,경상북도 김천시 조마면 376,128.11466812811216,36.01840806842826
2011370016663,경상북도 김천시 평화동 287-4,128.11546758874724,36.12034103835004
2011370016718,경상북도 김천시 농소면 1088,128.1739443543263,36.06867194677213
2011370016734,경상북도 김천시 농소면 597,128.2020417636989,36.067895995121596
2011370016762,경상북도 김천시 농소면 382,128.20170360290084,36.07426879738767
2011370016781,경상북도 김천시 농소면 ,128.17239045093095,36.10605655724913
2011370016970,경상북도 김천시 모암동 114-3,128.12290293842744,36.1248783072434
2011370017007,경상북도 김천시 감천면 1355,128.14187527300174,36.05427830019963
2011370017020,경상북도 김천시 지좌동 455-2,128.1452068728626,36.12086423777349
2011370017041,경상북도 김천시 지좌동 569-5,128.1438939270698,36.11825620866996
2011370017210,경상북도 김천시 부곡동 1231,128.08400497582295,36.12144815587552
2011370017237,경상북도 김천시 남면 산58,128.22024151165454,36.122805173671054
2011370017310,경상북도 김천시 남산동 59-9,128.11639445926585,36.11865263535486
2011370017357,경상북도 김천시 평화동 300-7,128.11393684646947,36.12268749338678
2011370017500,경상북도 김천시 평화동 245-180,128.10918101728376,36.12508546551089
2011370017551,경상북도 김천시 황금동 184-16,128.12292984038072,36.11584840807473
2011370017585,경상북도 김천시 평화동 153-6,128.10804164492194,36.128109499722115
2011370017598,경상북도 김천시 남면 790,128.21718928600535,36.12799082093368
2011370017696,경상북도 김천시 평화동 72-38,128.1157397362581,36.12732792042496
2011370017702,경상북도 김천시 조마면 40-1,128.12244696019405,36.038150563554034
2011370017715,경상북도 김천시 백옥동 209,128.07951201760815,36.123961531454285
2011370017730,경상북도 김천시 대항면 808-1,128.02100498157722,36.12737990910701
2011370017775,경상북도 김천시 남면 ,128.1895249120118,36.10792426769797
2011370017790,경상북도 김천시 지례면 533-2,128.02808495102946,35.98622696165197
2011370017799,경상북도 김천시 지좌동 439-1,128.1439806328499,36.11902677411738
2011370017805,경상북도 김천시 농소면 312,128.17934422202427,36.07081416900548
2011370017923,경상북도 김천시 평화동 256-10,128.11205865739808,36.12371785269002
2011370017936,경상북도 김천시 신음동,128.112988311304,36.13637955433693
2011370017946,경상북도 김천시 문당동 228-0,128.08862514898135,36.145539418433884
2011370017982,경상북도 김천시 백옥동 535-1,128.07162838710377,36.11567309612898
2011370018057,경상북도 김천시 부곡동 286-1,128.10179937951864,36.12338370895685
2011370018146,경상북도 김천시 대항면 143,128.05697436742955,36.128765694983215
2011370018278,경상북도 김천시 부곡동 331-8,128.101813381754,36.12279602125399
2011370018419,경상북도 성주군 수륜면 487,128.2370232222796,35.79620614345302
2011370018460,경상북도 김천시 어모면 597,128.1019757134524,36.22329512646792
2011370018475,경상북도 김천시 대항면 137,128.05672701480856,36.12854438807311
2011370018495,경상북도 김천시 남산동 69-4,128.11481874426158,36.11907103173401
2011370018501,경상북도 김천시 남산동 68-1,128.11439888329318,36.118912729160925
2011370018629,경상북도 김천시 부곡동 1057-6,128.08925447824262,36.12322809722245
2011370018696,경상북도 김천시 평화동,128.11339437244885,36.125803350743524
2011370018765,경상북도 김천시 대항면 560,128.05444804213099,36.1302406442785
2011370018971,경상북도 김천시 부곡동 765,128.09049895311503,36.12165235117216
2011370018981,경상북도 김천시 부곡동 578-4,128.09980430127573,36.12337320690073
2011370019014,경상북도 김천시 부곡동 968,128.08459680664902,36.121514891752796
2011370019044,경상북도 김천시 부곡동,128.09774789810896,36.119596365730075
2011370019059,경상북도 김천시 봉산면 38,128.02670650866827,36.19799692165507
2011370019104,경상북도 김천시 부곡동 998-2,128.08429627890683,36.124538319609485
2011370019117,경상북도 김천시 부곡동 1328-2,128.0882601555253,36.1200758469361
2011370019133,경상북도 김천시 대항면,128.0221405475208,36.12449008235057
2011370019205,경상북도 김천시 대항면 137,128.05672701480856,36.12854438807311
2011370019212,경상북도 김천시 부곡동 981,128.0847098613084,36.12262770881268
2011370019213,경상북도 김천시 봉산면 ,128.05990892263773,36.141464226735415
2011370019270,경상북도 김천시 부곡동 610-7,128.09815940154868,36.123622601581154
2011370019280,경상북도 김천시 부곡동 1328,128.0875953134374,36.12083525976902
